algo,depth,run_id,handshake_ms,timestamp,cert_bytes
rsa2048,4,33,0.8157080155797303,2026-04-27T14:27:05,4580
rsa2048,4,34,0.7876669988036156,2026-04-27T14:27:05,4580
rsa2048,4,35,0.7723340240772814,2026-04-27T14:27:05,4580
rsa2048,4,36,0.7557090139016509,2026-04-27T14:27:05,4580
rsa2048,4,37,0.7444579969160259,2026-04-27T14:27:05,4580
rsa2048,4,38,0.779333000537008,2026-04-27T14:27:05,4580
rsa2048,4,39,0.792707985965535,2026-04-27T14:27:05,4580
rsa2048,4,40,0.8153329836204648,2026-04-27T14:27:05,4580
rsa2048,4,41,0.8577500120736659,2026-04-27T14:27:05,4580
rsa2048,4,42,0.7859999896027148,2026-04-27T14:27:05,4580
rsa2048,4,43,0.7660830160602927,2026-04-27T14:27:05,4580
rsa2048,4,44,0.8070830081123859,2026-04-27T14:27:05,4580
rsa2048,4,45,0.9353749919682741,2026-04-27T14:27:05,4580
rsa2048,4,46,0.7557079952675849,2026-04-27T14:27:05,4580
rsa2048,4,47,0.7511659932788461,2026-04-27T14:27:05,4580
rsa2048,4,48,0.731542007997632,2026-04-27T14:27:05,4580
rsa2048,4,49,0.6992919952608645,2026-04-27T14:27:05,4580
rsa2048,4,50,0.6997089949436486,2026-04-27T14:27:05,4580
rsa2048,4,51,0.7094160246197134,2026-04-27T14:27:05,4580
rsa2048,4,52,0.7189160096459091,2026-04-27T14:27:05,4580
rsa2048,4,53,0.6930840027052909,2026-04-27T14:27:05,4580
rsa2048,4,54,0.6995409785304219,2026-04-27T14:27:05,4580
rsa2048,4,55,0.7981249946169555,2026-04-27T14:27:05,4580
rsa2048,4,56,0.7262080034706742,2026-04-27T14:27:05,4580
rsa2048,4,57,0.9343749843537807,2026-04-27T14:27:05,4580
rsa2048,4,58,0.7350840023718774,2026-04-27T14:27:05,4580
rsa2048,4,59,0.7099579961504787,2026-04-27T14:27:05,4580
rsa2048,4,60,0.7119580113794655,2026-04-27T14:27:05,4580
rsa2048,4,61,0.7020000193733722,2026-04-27T14:27:05,4580
rsa2048,4,62,0.7004580111242831,2026-04-27T14:27:05,4580
rsa2048,4,63,0.705457990989089,2026-04-27T14:27:05,4580
rsa2048,4,64,0.7326249906327575,2026-04-27T14:27:05,4580
rsa2048,4,65,0.7048340048640966,2026-04-27T14:27:05,4580
rsa2048,4,66,0.7064579986035824,2026-04-27T14:27:05,4580
rsa2048,4,67,0.7014589791651815,2026-04-27T14:27:05,4580
rsa2048,4,68,0.749250000808388,2026-04-27T14:27:05,4580
rsa2048,4,69,0.6984170177020133,2026-04-27T14:27:05,4580
rsa2048,4,70,0.7288329943548888,2026-04-27T14:27:05,4580
rsa2048,4,71,0.7154999766498804,2026-04-27T14:27:05,4580
